network,geoname_id,registered_country_geoname_id,represented_country_geoname_id,is_anonymous_proxy,is_satellite_provider,postal_code,latitude,longitude,accuracy_radius,is_anycast
4.2.143.0/24,4615145,6252001,,0,0,38501,36.2178,-85.5423,100,
4.2.144.0/21,5423294,6252001,,0,0,80401,39.7291,-105.1897,50,
4.2.152.0/24,4299276,6252001,,0,0,40207,38.2634,-85.6730,200,
4.2.153.0/25,4299276,6252001,,0,0,40207,38.2634,-85.6730,200,
4.2.153.128/27,4299276,6252001,,0,0,40207,38.2634,-85.6730,200,
4.2.153.160/28,4299276,6252001,,0,0,40207,38.2634,-85.6730,200,
4.2.153.176/29,4299276,6252001,,0,0,40207,38.2634,-85.6730,200,
4.2.153.184/30,4259418,6252001,,0,0,46240,39.9086,-86.1210,20,
4.2.153.188/30,4299276,6252001,,0,0,40207,38.2634,-85.6730,200,
4.2.153.192/26,4299276,6252001,,0,0,40207,38.2634,-85.6730,200,
4.2.154.0/23,4299276,6252001,,0,0,40207,38.2634,-85.6730,200,
4.2.156.0/22,4299276,6252001,,0,0,40207,38.2634,-85.6730,200,
4.2.160.0/24,5419384,6252001,,0,0,80202,39.7491,-104.9945,500,
4.2.161.0/25,5419384,6252001,,0,0,80202,39.7491,-104.9945,500,
4.2.161.128/26,5419384,6252001,,0,0,80202,39.7491,-104.9945,500,
4.2.161.192/27,5419384,6252001,,0,0,80202,39.7491,-104.9945,500,
4.2.161.224/28,5419384,6252001,,0,0,80202,39.7491,-104.9945,500,
4.2.161.240/29,5419384,6252001,,0,0,80202,39.7491,-104.9945,500,
4.2.161.248/29,5415035,6252001,,0,0,80021,39.8831,-105.1122,20,
4.2.162.0/23,5419384,6252001,,0,0,80202,39.7491,-104.9945,500,
4.2.164.0/22,5419384,6252001,,0,0,80202,39.7491,-104.9945,500,
4.2.168.0/22,5419384,6252001,,0,0,80202,39.7491,-104.9945,1000,
4.2.172.0/24,4699066,6252001,,0,0,77084,29.8478,-95.6599,10,
4.2.173.0/24,4337471,6252001,,0,0,71362,30.9655,-91.9818,10,
4.2.174.0/23,4684724,6252001,,0,0,77433,29.8772,-95.6938,50,
4.2.176.0/21,4887398,6252001,,0,0,60607,41.8719,-87.6589,500,
4.2.184.0/24,4887398,6252001,,0,0,60607,41.8719,-87.6589,500,
4.2.185.0/27,4887398,6252001,,0,0,60607,41.8719,-87.6589,500,
4.2.185.32/29,4887398,6252001,,0,0,60607,41.8719,-87.6589,500,
4.2.185.40/29,4904277,6252001,,0,0,60523,41.8290,-87.9306,20,
4.2.185.48/28,4887398,6252001,,0,0,60607,41.8719,-87.6589,500,
4.2.185.64/26,4887398,6252001,,0,0,60607,41.8719,-87.6589,500,
4.2.185.128/25,4887398,6252001,,0,0,60607,41.8719,-87.6589,500,
4.2.186.0/23,4887398,6252001,,0,0,60607,41.8719,-87.6589,500,
4.2.188.0/23,4887398,6252001,,0,0,60607,41.8719,-87.6589,500,
4.2.190.0/24,4887398,6252001,,0,0,60607,41.8719,-87.6589,500,
4.2.191.0/26,4887398,6252001,,0,0,60607,41.8719,-87.6589,500,
4.2.191.64/27,4887398,6252001,,0,0,60607,41.8719,-87.6589,500,
4.2.191.96/29,4889959,6252001,,0,0,61021,41.8446,-89.4889,20,
4.2.191.104/29,4887398,6252001,,0,0,60607,41.8719,-87.6589,500,
4.2.191.112/28,4887398,6252001,,0,0,60607,41.8719,-87.6589,500,
4.2.191.128/25,4887398,6252001,,0,0,60607,41.8719,-87.6589,500,
4.2.192.0/26,5454711,6252001,,0,0,87120,35.1410,-106.7110,500,
4.2.192.64/28,5454711,6252001,,0,0,87120,35.1410,-106.7110,500,
4.2.192.80/30,5454711,6252001,,0,0,87120,35.1410,-106.7110,500,
4.2.192.84/31,5454711,6252001,,0,0,87120,35.1410,-106.7110,500,
4.2.192.86/32,5475352,6252001,,0,0,88011,32.3244,-106.6683,20,
4.2.192.87/32,5454711,6252001,,0,0,87120,35.1410,-106.7110,500,
4.2.192.88/29,5454711,6252001,,0,0,87120,35.1410,-106.7110,500,
4.2.192.96/27,5454711,6252001,,0,0,87120,35.1410,-106.7110,500,
4.2.192.128/25,5454711,6252001,,0,0,87120,35.1410,-106.7110,500,
4.2.193.0/24,5454711,6252001,,0,0,87120,35.1410,-106.7110,500,
4.2.194.0/23,5037649,6252001,,0,0,55416,44.9509,-93.3366,20,
4.2.196.0/22,5506956,6252001,,0,0,89141,36.0113,-115.2038,20,
4.2.200.0/22,5103497,6252001,,0,0,07068,40.8213,-74.3059,50,
4.2.204.0/24,5240509,6252001,,0,0,05701,43.6171,-72.9636,100,
4.2.205.0/24,4975802,6252001,,0,0,04102,43.6597,-70.2868,5,
4.2.206.0/24,4930956,6252001,,0,0,02127,42.3364,-71.0326,20,
4.2.207.0/26,4930956,6252001,,0,0,02127,42.3364,-71.0326,20,
4.2.207.64/27,4930956,6252001,,0,0,02127,42.3364,-71.0326,20,
4.2.207.96/30,4930956,6252001,,0,0,02127,42.3364,-71.0326,20,
4.2.207.100/31,4930956,6252001,,0,0,02127,42.3364,-71.0326,20,
4.2.207.102/32,4930956,6252001,,0,0,02199,42.3465,-71.0822,20,
4.2.207.103/32,4930956,6252001,,0,0,02127,42.3364,-71.0326,20,
4.2.207.104/29,4930956,6252001,,0,0,02127,42.3364,-71.0326,20,
4.2.207.112/28,4930956,6252001,,0,0,02127,42.3364,-71.0326,20,
4.2.207.128/25,4930956,6252001,,0,0,02127,42.3364,-71.0326,20,
4.2.208.0/27,5261457,6252001,,0,0,53711,43.0334,-89.4512,5,
4.2.208.32/27,4887398,6252001,,0,0,60631,41.9928,-87.8054,10,
4.2.208.64/26,4887398,6252001,,0,0,60659,41.9984,-87.7108,100,
4.2.208.128/26,4887398,6252001,,0,0,60659,41.9984,-87.7108,200,
4.2.208.192/28,4887398,6252001,,0,0,60659,41.9984,-87.7108,200,
4.2.208.208/28,5150529,6252001,,0,0,44102,41.4722,-81.7450,10,
4.2.208.224/27,4887398,6252001,,0,0,60659,41.9984,-87.7108,200,
4.2.209.0/24,4887398,6252001,,0,0,60647,41.9209,-87.7043,500,
4.2.210.0/24,4895971,6252001,,0,0,60162,41.8687,-87.8980,500,
4.2.211.0/24,5263045,6252001,,0,0,53224,43.1564,-88.0339,500,
4.2.212.0/22,5419384,6252001,,0,0,80203,39.7277,-104.9815,50,
4.2.216.0/21,5313457,6252001,,0,0,85260,33.5988,-111.8795,500,
4.2.224.0/22,4763793,6252001,,0,0,20171,38.9251,-77.3920,500,
4.2.228.0/24,4763793,6252001,,0,0,20171,38.9251,-77.3920,500,
4.2.229.0/25,4763793,6252001,,0,0,20171,38.9251,-77.3920,500,
4.2.229.128/28,4763793,6252001,,0,0,20171,38.9251,-77.3920,500,
4.2.229.144/29,4763793,6252001,,0,0,20171,38.9251,-77.3920,500,
4.2.229.152/30,4763793,6252001,,0,0,20171,38.9251,-77.3920,500,
4.2.229.156/30,4781708,6252001,,0,0,22320,38.8078,-77.0523,20,
4.2.229.160/27,4763793,6252001,,0,0,20171,38.9251,-77.3920,500,
4.2.229.192/26,4763793,6252001,,0,0,20171,38.9251,-77.3920,500,
4.2.230.0/23,4763793,6252001,,0,0,20171,38.9251,-77.3920,500,
4.2.232.0/25,4699066,6252001,,0,0,77095,29.8959,-95.6454,50,
4.2.232.128/26,4699066,6252001,,0,0,77095,29.8959,-95.6454,50,
4.2.232.192/27,4699066,6252001,,0,0,77095,29.8959,-95.6454,50,
4.2.232.224/28,4699066,6252001,,0,0,77095,29.8959,-95.6454,50,
4.2.232.240/29,4726206,6252001,,0,0,78230,29.5443,-98.5499,20,
4.2.232.248/29,4699066,6252001,,0,0,77095,29.8959,-95.6454,50,
4.2.233.0/24,4699066,6252001,,0,0,77095,29.8959,-95.6454,50,
4.2.234.0/23,4699066,6252001,,0,0,77095,29.8959,-95.6454,50,
4.2.236.0/23,4699066,6252001,,0,0,77095,29.8959,-95.6454,50,
4.2.238.0/27,4699066,6252001,,0,0,77095,29.8959,-95.6454,50,
4.2.238.32/28,4699066,6252001,,0,0,77095,29.8959,-95.6454,50,
4.2.238.48/29,4699066,6252001,,0,0,77095,29.8959,-95.6454,50,
4.2.238.56/29,4671654,6252001,,0,0,78758,30.3773,-97.7100,20,
4.2.238.64/26,4699066,6252001,,0,0,77095,29.8959,-95.6454,50,
4.2.238.128/25,4699066,6252001,,0,0,77095,29.8959,-95.6454,50,
4.2.239.0/24,4699066,6252001,,0,0,77095,29.8959,-95.6454,50,
4.2.240.0/21,4164138,6252001,,0,0,33145,25.7552,-80.2293,50,
4.2.248.0/22,5391959,6252001,,0,0,94104,37.7976,-122.3994,100,
4.2.252.0/22,4694568,6252001,,0,0,76051,32.9376,-97.0829,50,
4.3.0.0/16,6252001,6252001,,0,0,,37.7510,-97.8220,1000,
4.4.0.0/22,4902559,6252001,,0,0,60538,41.7200,-88.3457,500,
4.4.4.0/23,4902559,6252001,,0,0,60538,41.7200,-88.3457,500,
4.4.6.0/29,4902559,6252001,,0,0,60538,41.7200,-88.3457,500,
4.4.6.8/30,5253352,6252001,,0,0,54935,43.7746,-88.4376,20,
4.4.6.12/30,4902559,6252001,,0,0,60538,41.7200,-88.3457,500,
4.4.6.16/28,4902559,6252001,,0,0,60538,41.7200,-88.3457,500,
4.4.6.32/27,4902559,6252001,,0,0,60538,41.7200,-88.3457,500,
4.4.6.64/26,4902559,6252001,,0,0,60538,41.7200,-88.3457,500,
4.4.6.128/25,4902559,6252001,,0,0,60538,41.7200,-88.3457,500,
4.4.7.0/24,4902559,6252001,,0,0,60538,41.7200,-88.3457,500,
4.4.8.0/23,4644585,6252001,,0,0,37211,36.0711,-86.7196,50,
4.4.10.0/25,4644585,6252001,,0,0,37211,36.0711,-86.7196,50,
4.4.10.128/30,4644585,6252001,,0,0,37211,36.0711,-86.7196,50,
4.4.10.132/31,4644585,6252001,,0,0,37211,36.0711,-86.7196,50,
4.4.10.134/32,4625282,6252001,,0,0,37072,36.3403,-86.7195,20,
4.4.10.135/32,4644585,6252001,,0,0,37211,36.0711,-86.7196,50,
4.4.10.136/29,4644585,6252001,,0,0,37211,36.0711,-86.7196,50,
4.4.10.144/28,4644585,6252001,,0,0,37211,36.0711,-86.7196,50,
4.4.10.160/27,4644585,6252001,,0,0,37211,36.0711,-86.7196,50,
4.4.10.192/26,4644585,6252001,,0,0,37211,36.0711,-86.7196,50,
4.4.11.0/24,4644585,6252001,,0,0,37211,36.0711,-86.7196,50,
4.4.12.0/23,4608408,6252001,,0,0,37027,36.0048,-86.7886,500,
4.4.14.0/25,4407066,6252001,,0,0,63136,38.7142,-90.2759,50,
4.4.14.128/26,4407066,6252001,,0,0,63136,38.7142,-90.2759,50,
4.4.14.192/29,4407066,6252001,,0,0,63136,38.7142,-90.2759,50,
4.4.14.200/31,4407066,6252001,,0,0,63136,38.7142,-90.2759,50,
4.4.14.202/32,4608408,6252001,,0,0,37024,36.0291,-86.7798,20,
4.4.14.203/32,4407066,6252001,,0,0,63136,38.7142,-90.2759,50,
4.4.14.204/30,4407066,6252001,,0,0,63136,38.7142,-90.2759,50,
4.4.14.208/28,4407066,6252001,,0,0,63136,38.7142,-90.2759,50,
4.4.14.224/27,4407066,6252001,,0,0,63136,38.7142,-90.2759,50,
4.4.15.0/26,4644585,6252001,,0,0,37211,36.0711,-86.7196,20,
4.4.15.64/28,4644585,6252001,,0,0,37211,36.0711,-86.7196,20,
4.4.15.80/30,4644585,6252001,,0,0,37219,36.1671,-86.7861,20,
4.4.15.84/30,4644585,6252001,,0,0,37211,36.0711,-86.7196,20,
4.4.15.88/29,4644585,6252001,,0,0,37211,36.0711,-86.7196,20,
4.4.15.96/27,4644585,6252001,,0,0,37211,36.0711,-86.7196,20,
4.4.15.128/25,4644585,6252001,,0,0,37211,36.0711,-86.7196,20,
4.4.16.0/21,4281730,6252001,,0,0,67208,37.7042,-97.2778,1000,
4.4.24.0/23,4281730,6252001,,0,0,67208,37.7042,-97.2778,1000,
4.4.26.0/24,4281730,6252001,,0,0,67208,37.7042,-97.2778,1000,
4.4.27.0/27,4281730,6252001,,0,0,67208,37.7042,-97.2778,1000,
4.4.27.32/31,4281730,6252001,,0,0,67208,37.7042,-97.2778,1000,
4.4.27.34/32,4881024,6252001,,0,0,50677,42.7258,-92.4755,20,
4.4.27.35/32,4281730,6252001,,0,0,67208,37.7042,-97.2778,1000,
4.4.27.36/30,4281730,6252001,,0,0,67208,37.7042,-97.2778,1000,
4.4.27.40/29,4281730,6252001,,0,0,67208,37.7042,-97.2778,1000,
4.4.27.48/28,4281730,6252001,,0,0,67208,37.7042,-97.2778,1000,
4.4.27.64/26,4281730,6252001,,0,0,67208,37.7042,-97.2778,1000,
4.4.27.128/25,4281730,6252001,,0,0,67208,37.7042,-97.2778,1000,
4.4.28.0/22,4281730,6252001,,0,0,67208,37.7042,-97.2778,1000,
4.4.32.0/22,5815135,6252001,,0,0,,47.6109,-122.3303,1000,
4.4.36.0/25,5815135,6252001,,0,0,,47.6109,-122.3303,1000,
4.4.36.128/27,5815135,6252001,,0,0,,47.6109,-122.3303,1000,
4.4.36.160/27,5391959,6252001,,0,0,94105,37.7852,-122.3874,20,
4.4.36.192/26,5815135,6252001,,0,0,,47.6109,-122.3303,1000,
4.4.37.0/24,5815135,6252001,,0,0,,47.6109,-122.3303,1000,
4.4.38.0/23,5815135,6252001,,0,0,,47.6109,-122.3303,1000,
4.4.40.0/21,5815135,6252001,,0,0,,47.6109,-122.3303,1000,
4.4.48.0/22,4671654,6252001,,0,0,78722,30.2949,-97.7088,50,
4.4.52.0/22,4699066,6252001,,0,0,77070,29.9787,-95.5845,20,
4.4.56.0/23,4509884,6252001,,0,0,45432,39.7352,-84.0864,500,
4.4.58.0/24,4509884,6252001,,0,0,45432,39.7352,-84.0864,500,
4.4.59.0/28,4509884,6252001,,0,0,45432,39.7352,-84.0864,500,
4.4.59.16/29,4509884,6252001,,0,0,45432,39.7352,-84.0864,500,
4.4.59.24/32,4509884,6252001,,0,0,45432,39.7352,-84.0864,500,
4.4.59.25/32,4259418,6252001,,0,0,46255,39.7684,-86.1580,20,
4.4.59.26/32,4259418,6252001,,0,0,46255,39.7684,-86.1580,20,
4.4.59.27/32,4509884,6252001,,0,0,45432,39.7352,-84.0864,500,
4.4.59.28/30,4509884,6252001,,0,0,45432,39.7352,-84.0864,500,
4.4.59.32/27,4509884,6252001,,0,0,45432,39.7352,-84.0864,500,
4.4.59.64/26,4509884,6252001,,0,0,45432,39.7352,-84.0864,500,
4.4.59.128/25,4509884,6252001,,0,0,45432,39.7352,-84.0864,500,
4.4.60.0/22,4509884,6252001,,0,0,45432,39.7352,-84.0864,500,
4.4.64.0/22,5317058,6252001,,0,0,85281,33.4306,-111.9256,50,
4.4.68.0/25,5317058,6252001,,0,0,85281,33.4306,-111.9256,50,
4.4.68.128/26,5317058,6252001,,0,0,85281,33.4306,-111.9256,50,
4.4.68.192/27,5317058,6252001,,0,0,85281,33.4306,-111.9256,50,
4.4.68.224/28,5317058,6252001,,0,0,85281,33.4306,-111.9256,50,
4.4.68.240/29,5317058,6252001,,0,0,85281,33.4306,-111.9256,50,
4.4.68.248/31,5317058,6252001,,0,0,85281,33.4306,-111.9256,50,
4.4.68.250/32,5313457,6252001,,0,0,85261,33.5111,-111.9075,20,
4.4.68.251/32,5317058,6252001,,0,0,85281,33.4306,-111.9256,50,
4.4.68.252/30,5317058,6252001,,0,0,85281,33.4306,-111.9256,50,
4.4.69.0/24,5317058,6252001,,0,0,85281,33.4306,-111.9256,50,
4.4.70.0/23,5317058,6252001,,0,0,85281,33.4306,-111.9256,50,
4.4.72.0/23,5419384,6252001,,0,0,80222,39.6738,-104.9324,100,
4.4.74.0/25,5419384,6252001,,0,0,80222,39.6738,-104.9324,100,
4.4.74.128/27,5419384,6252001,,0,0,80222,39.6738,-104.9324,100,
4.4.74.160/28,5419384,6252001,,0,0,80222,39.6738,-104.9324,100,
4.4.74.176/29,5419384,6252001,,0,0,80222,39.6738,-104.9324,100,
4.4.74.184/30,5419384,6252001,,0,0,80222,39.6738,-104.9324,100,
4.4.74.188/30,5419384,6252001,,0,0,80252,39.7391,-104.9866,20,
4.4.74.192/26,5419384,6252001,,0,0,80222,39.6738,-104.9324,100,
4.4.75.0/24,5419384,6252001,,0,0,80222,39.6738,-104.9324,100,
4.4.76.0/23,5419384,6252001,,0,0,80238,39.7391,-104.9866,100,
4.4.78.0/25,5412347,6252001,,0,0,80012,39.6973,-104.8394,500,
4.4.78.128/27,5412347,6252001,,0,0,80011,39.7427,-104.8129,20,
4.4.78.160/27,5412347,6252001,,0,0,80012,39.6973,-104.8394,500,
4.4.78.192/26,5412347,6252001,,0,0,80012,39.6973,-104.8394,500,
4.4.79.0/26,5640350,6252001,,0,0,59101,45.7745,-108.4995,200,
4.4.79.64/28,5640350,6252001,,0,0,59101,45.7745,-108.4995,200,
4.4.79.80/29,5640350,6252001,,0,0,59101,45.7745,-108.4995,200,
4.4.79.88/30,5640350,6252001,,0,0,59101,45.7745,-108.4995,200,
4.4.79.92/31,5640350,6252001,,0,0,59101,45.7745,-108.4995,200,
4.4.79.94/32,5419384,6252001,,0,0,80252,39.7391,-104.9866,20,
4.4.79.95/32,5640350,6252001,,0,0,59101,45.7745,-108.4995,200,
4.4.79.96/27,5640350,6252001,,0,0,59101,45.7745,-108.4995,200,
4.4.79.128/26,5640350,6252001,,0,0,59101,45.7745,-108.4995,200,
4.4.79.192/26,5640350,6252001,,0,0,59101,45.7745,-108.4995,10,
4.4.80.0/22,5037649,6252001,,0,0,55425,44.8423,-93.2337,200,
4.4.84.0/23,5037649,6252001,,0,0,55425,44.8423,-93.2337,200,
4.4.86.0/26,5037649,6252001,,0,0,55425,44.8423,-93.2337,200,
4.4.86.64/27,5037649,6252001,,0,0,55425,44.8423,-93.2337,200,
4.4.86.96/28,5037649,6252001,,0,0,55425,44.8423,-93.2337,200,
4.4.86.112/30,5037649,6252001,,0,0,55425,44.8423,-93.2337,200,
4.4.86.116/30,5045360,6252001,,0,0,55108,44.9825,-93.1863,20,
4.4.86.120/29,5037649,6252001,,0,0,55425,44.8423,-93.2337,200,
4.4.86.128/25,5037649,6252001,,0,0,55425,44.8423,-93.2337,200,
4.4.87.0/24,5037649,6252001,,0,0,55425,44.8423,-93.2337,200,
4.4.88.0/23,4140963,6252001,,0,0,20005,38.9057,-77.0319,20,
4.4.90.0/24,4140963,6252001,,0,0,20005,38.9057,-77.0319,20,
4.4.91.0/25,4140963,6252001,,0,0,20005,38.9057,-77.0319,20,
4.4.91.128/26,4140963,6252001,,0,0,20005,38.9057,-77.0319,20,
4.4.91.192/27,4140963,6252001,,0,0,20005,38.9057,-77.0319,20,
4.4.91.224/30,4140963,6252001,,0,0,20001,38.9091,-77.0203,20,
4.4.91.228/30,4140963,6252001,,0,0,20005,38.9057,-77.0319,20,
4.4.91.232/29,4140963,6252001,,0,0,20005,38.9057,-77.0319,20,
4.4.91.240/28,4140963,6252001,,0,0,20005,38.9057,-77.0319,20,
4.4.92.0/22,4140963,6252001,,0,0,20005,38.9057,-77.0319,20,
4.4.96.0/22,4485294,6252001,,0,0,27864,35.7840,-77.6307,20,
4.4.100.0/24,4472370,6252001,,0,0,28078,35.4010,-80.8688,20,
4.4.101.0/25,5574991,6252001,,0,0,80305,39.9816,-105.2559,10,
4.4.101.128/25,4461027,6252001,,0,0,27013,35.7332,-80.6770,200,
4.4.102.0/23,4460243,6252001,,0,0,28206,35.2522,-80.8263,100,
4.4.104.0/24,4049979,6252001,,0,0,35244,33.3555,-86.8274,20,
4.4.105.0/24,4049979,6252001,,0,0,35244,33.3555,-86.8274,50,
4.4.106.0/23,5417598,6252001,,0,0,80915,38.8585,-104.7162,100,
4.4.108.0/22,4509884,6252001,,0,0,45409,39.7285,-84.1919,100,
4.4.112.0/22,4699066,6252001,,0,0,77077,29.7439,-95.6067,50,
4.4.116.0/25,5777107,6252001,,0,0,84041,41.0854,-111.9682,50,
4.4.116.128/26,5777107,6252001,,0,0,84041,41.0854,-111.9682,50,
4.4.116.192/27,5777107,6252001,,0,0,84041,41.0854,-111.9682,50,
4.4.116.224/29,5777107,6252001,,0,0,84041,41.0854,-111.9682,50,
4.4.116.232/31,5777107,6252001,,0,0,84041,41.0854,-111.9682,50,
4.4.116.234/32,5666176,6252001,,0,0,59301,46.4063,-105.8316,20,
4.4.116.235/32,5777107,6252001,,0,0,84041,41.0854,-111.9682,50,
4.4.116.236/30,5777107,6252001,,0,0,84041,41.0854,-111.9682,50,
4.4.116.240/28,5777107,6252001,,0,0,84041,41.0854,-111.9682,50,
4.4.117.0/24,5777107,6252001,,0,0,84041,41.0854,-111.9682,50,
4.4.118.0/27,5777107,6252001,,0,0,84041,41.0854,-111.9682,50,
4.4.118.32/28,5777107,6252001,,0,0,84041,41.0854,-111.9682,50,
4.4.118.48/29,5777107,6252001,,0,0,84041,41.0854,-111.9682,50,
4.4.118.56/31,5777107,6252001,,0,0,84041,41.0854,-111.9682,50,
4.4.118.58/32,5781993,6252001,,0,0,84663,40.1636,-111.5998,20,
4.4.118.59/32,5777107,6252001,,0,0,84041,41.0854,-111.9682,50,
4.4.118.60/30,5777107,6252001,,0,0,84041,41.0854,-111.9682,50,
4.4.118.64/26,5777107,6252001,,0,0,84041,41.0854,-111.9682,50,
4.4.118.128/25,5777107,6252001,,0,0,84041,41.0854,-111.9682,50,
4.4.119.0/24,5777107,6252001,,0,0,84041,41.0854,-111.9682,50,
4.4.120.0/23,5313457,6252001,,0,0,85255,33.7001,-111.8877,1000,
4.4.122.0/25,5313457,6252001,,0,0,85255,33.7001,-111.8877,1000,
4.4.122.128/27,5313457,6252001,,0,0,85255,33.7001,-111.8877,1000,
4.4.122.160/29,5313457,6252001,,0,0,85255,33.7001,-111.8877,1000,
4.4.122.168/30,5313457,6252001,,0,0,85255,33.7001,-111.8877,1000,
4.4.122.172/30,5308655,6252001,,0,0,85012,33.5065,-112.0664,20,
4.4.122.176/28,5313457,6252001,,0,0,85255,33.7001,-111.8877,1000,
4.4.122.192/26,5313457,6252001,,0,0,85255,33.7001,-111.8877,1000,
4.4.123.0/25,5313457,6252001,,0,0,85255,33.7001,-111.8877,1000,
4.4.123.128/26,5313457,6252001,,0,0,85255,33.7001,-111.8877,1000,
4.4.123.192/27,5313457,6252001,,0,0,85255,33.7001,-111.8877,1000,
4.4.123.224/28,5313457,6252001,,0,0,85255,33.7001,-111.8877,1000,
4.4.123.240/30,5313457,6252001,,0,0,85255,33.7001,-111.8877,1000,
4.4.123.244/30,5316201,6252001,,0,0,85373,33.6593,-112.3192,20,
4.4.123.248/29,5313457,6252001,,0,0,85255,33.7001,-111.8877,1000,
4.4.124.0/22,4206547,6252001,,0,0,30052,33.8390,-83.9007,200,
4.4.128.0/23,5020859,6252001,,0,0,55316,45.1889,-93.3975,100,
4.4.130.0/27,5020859,6252001,,0,0,55316,45.1889,-93.3975,50,
4.4.130.32/31,5020859,6252001,,0,0,55316,45.1889,-93.3975,50,
4.4.130.34/32,5025219,6252001,,0,0,55344,44.8547,-93.4708,20,
4.4.130.35/32,5020859,6252001,,0,0,55316,45.1889,-93.3975,50,
4.4.130.36/30,5020859,6252001,,0,0,55316,45.1889,-93.3975,50,
4.4.130.40/29,5020859,6252001,,0,0,55316,45.1889,-93.3975,50,
4.4.130.48/28,5020859,6252001,,0,0,55316,45.1889,-93.3975,50,
4.4.130.64/26,5020859,6252001,,0,0,55316,45.1889,-93.3975,50,
4.4.130.128/25,5020859,6252001,,0,0,55316,45.1889,-93.3975,50,
4.4.131.0/24,5020859,6252001,,0,0,55316,45.1889,-93.3975,50,
4.4.132.0/23,5308480,6252001,,0,0,85382,33.6329,-112.2061,20,
4.4.134.0/25,5417598,6252001,,0,0,80920,38.9488,-104.7677,20,
4.4.134.128/26,5415035,6252001,,0,0,80023,39.9540,-105.0123,20,
4.4.134.192/27,5417598,6252001,,0,0,80907,38.8768,-104.8120,100,
4.4.134.224/27,5467328,6252001,,0,0,87401,36.7443,-108.1801,20,
4.4.135.0/24,5414872,6252001,,0,0,80424,39.4817,-106.0383,100,
4.4.136.0/23,5279468,6252001,,0,0,,43.0382,-87.9100,1000,
4.4.138.0/25,5279468,6252001,,0,0,,43.0382,-87.9100,1000,
4.4.138.128/26,5279468,6252001,,0,0,,43.0382,-87.9100,1000,
4.4.138.192/27,5279468,6252001,,0,0,,43.0382,-87.9100,1000,
4.4.138.224/28,5279468,6252001,,0,0,,43.0382,-87.9100,1000,
4.4.138.240/29,5279468,6252001,,0,0,,43.0382,-87.9100,1000,
4.4.138.248/30,5279468,6252001,,0,0,,43.0382,-87.9100,1000,
4.4.138.252/30,5275871,6252001,,0,0,54660,43.9786,-90.5040,20,
4.4.139.0/24,5279468,6252001,,0,0,,43.0382,-87.9100,1000,
4.4.140.0/22,5279468,6252001,,0,0,,43.0382,-87.9100,1000,
4.4.144.0/23,5417618,6252001,,0,0,,39.7391,-104.9866,1000,
4.4.146.0/25,5417618,6252001,,0,0,,39.7391,-104.9866,1000,
4.4.146.128/28,5419664,6252001,,0,0,80814,38.9585,-105.1987,20,
4.4.146.144/28,5417618,6252001,,0,0,,39.7391,-104.9866,1000,
4.4.146.160/27,5417618,6252001,,0,0,,39.7391,-104.9866,1000,
4.4.146.192/26,5417618,6252001,,0,0,,39.7391,-104.9866,1000,
4.4.147.0/24,5417618,6252001,,0,0,,39.7391,-104.9866,1000,
4.4.148.0/24,5045360,6252001,,0,0,55121,44.8493,-93.1501,10,
4.4.149.0/25,5045360,6252001,,0,0,55121,44.8493,-93.1501,10,
4.4.149.128/27,5045360,6252001,,0,0,55121,44.8493,-93.1501,10,
4.4.149.160/30,5045360,6252001,,0,0,55121,44.8493,-93.1501,10,
4.4.149.164/30,5044407,6252001,,0,0,56302,45.5639,-94.1589,20,
4.4.149.168/29,5045360,6252001,,0,0,55121,44.8493,-93.1501,10,
4.4.149.176/28,5045360,6252001,,0,0,55121,44.8493,-93.1501,10,
4.4.149.192/26,5045360,6252001,,0,0,55121,44.8493,-93.1501,10,
4.4.150.0/25,5296266,6252001,,0,0,85338,33.4312,-112.3816,5,
4.4.150.128/27,5296266,6252001,,0,0,85338,33.4312,-112.3816,5,
4.4.150.160/28,5296266,6252001,,0,0,85338,33.4312,-112.3816,5,
4.4.150.176/30,5296266,6252001,,0,0,85338,33.4312,-112.3816,5,
4.4.150.180/30,5318313,6252001,,0,0,85711,32.2123,-110.8790,20,
4.4.150.184/29,5296266,6252001,,0,0,85338,33.4312,-112.3816,5,
4.4.150.192/26,5296266,6252001,,0,0,85338,33.4312,-112.3816,5,
4.4.151.0/24,5296266,6252001,,0,0,85338,33.4312,-112.3816,5,
4.4.152.0/23,5419384,6252001,,0,0,80202,39.7491,-104.9945,20,
4.4.154.0/24,4684888,6252001,,0,0,75230,32.8996,-96.7906,50,
4.4.155.0/25,5358705,6252001,,0,0,92646,33.6647,-117.9663,10,
4.4.155.128/27,5358705,6252001,,0,0,92646,33.6647,-117.9663,10,
4.4.155.160/29,5358705,6252001,,0,0,92646,33.6647,-117.9663,10,
4.4.155.168/29,5359777,6252001,,0,0,92612,33.6564,-117.8245,20,
4.4.155.176/28,5358705,6252001,,0,0,92646,33.6647,-117.9663,10,
4.4.155.192/26,5358705,6252001,,0,0,92646,33.6647,-117.9663,10,
4.4.156.0/26,4852832,6252001,,0,0,51501,41.2324,-95.8751,20,
4.4.156.64/28,4852832,6252001,,0,0,51501,41.2324,-95.8751,20,
4.4.156.80/30,4852832,6252001,,0,0,51501,41.2324,-95.8751,20,
4.4.156.84/30,5265499,6252001,,0,0,53066,43.1142,-88.4961,20,
4.4.156.88/29,4852832,6252001,,0,0,51501,41.2324,-95.8751,20,
